16 3.40230703353882 [111,44], free 1 [111,44], free 1
11 2.3457088470459 [47,47], free 1 [47,47], free 1
12 2.63970232009888 [34,43], free 1 [34,43], free 1
13 2.92134380340576 [147,37], free 1 [147,37], free 1
13 2.84528231620789 [67,7], free 1 [67,7], free 1
8 1.64111518859863 [37,10], free 1 [37,10], free 1
13 2.7576847076416 [43,12], free 1 [43,12], free 1
12 2.51221418380737 [122,20], free 1 [122,20], free 1
18 3.75632929801941 [125,42], free 1 [125,42], free 1
12 2.53200197219849 [41,43], free 1 [41,43], free 1
9 1.89372229576111 [143,42], free 1 [143,42], free 1
27 5.60419368743897 [35,7], free 1 [35,7], free 1
8 1.6975839138031 [43,9], free 1 [43,9], free 1
16 3.32940006256104 [103,35], free 1 [103,35], free 1
13 2.75995945930481 [75,27], free 1 [75,27], free 1
14 3.037930727005 [134,30], free 1 [134,30], free 1
18 3.81756854057312 [3,49], free 1 [3,49], free 1
6 1.32360076904297 [46,48], free 1 [46,48], free 1
4 0.880030632019043 [52,49], free 1 [52,49], free 1
12 2.5977098941803 [137,51], free 1 [137,51], free 1
5 1.03464889526367 [137,49], free 1 [137,49], free 1
9 1.85225629806519 [23,10], free 1 [23,10], free 1
9 1.95922827720642 [19,51], free 1 [19,51], free 1
2 0.440984964370728 [143,25], free 1 [143,25], free 1
8 1.66447710990906 [3,39], free 1 [3,39], free 1
8 1.63835883140564 [33,41], free 1 [33,41], free 1
5 1.02643799781799 [109,29], free 1 [109,29], free 1
4 0.843307971954346 [114,9], free 1 [114,9], free 1
4 0.870004177093506 [9,11], free 1 [9,11], free 1
13 2.71375751495361 [79,49], free 1 [79,49], free 1
4 0.849225282669067 [111,19], free 1 [111,19], free 1
6 1.28711462020874 [43,20], free 1 [43,20], free 1
18 3.90604734420776 [88,6], free 1 [88,6], free 1
8 1.70925092697144 [147,7], free 1 [147,7], free 1
25 5.39976096153259 [67,33], free 1 [67,33], free 1
12 2.61477518081665 [25,25], free 1 [25,25], free 1
3 0.625362634658814 [27,50], free 1 [27,50], free 1
15 4.39674282073975 [124,21], free 1 [124,21], free 1
14 3.79285001754761 [12,37], free 1 [12,37], free 1
9 2.05203032493591 [140,50], free 1 [140,50], free 1
10 2.64242696762085 [53,31], free 1 [53,31], free 1
17 4.58557677268982 [4,44], free 1 [4,44], free 1
4 0.902363300323486 [11,19], free 1 [11,19], free 1
12 3.49773550033569 [125,51], free 1 [125,51], free 1
13 5.13146305084229 [61,51], free 1 [61,51], free 1
8 3.14699006080627 [66,1], free 1 [66,1], free 1
17 6.71210384368897 [136,17], free 1 [136,17], free 1
45 13.0736124515533 [77,34], free 1 [77,34], free 1
13 3.16910004615784 [144,37], free 1 [144,37], free 1
6 1.25830173492432 [49,50], free 1 [49,50], free 1
7 1.44129800796509 [41,21], free 1 [41,21], free 1
38 8.2004542350769 [27,13], free 1 [27,13], free 1
18 3.93767952919006 [99,31], free 1 [99,31], free 1
9 1.97471356391907 [23,23], free 1 [23,23], free 1
10 2.09389019012451 [12,14], free 1 [12,14], free 1
11 4.38518714904785 [16,41], free 1 [16,41], free 1
6 2.40956163406372 [121,15], free 1 [121,15], free 1
8 3.19032263755798 [27,13], free 1 [27,13], free 1
7 2.88177537918091 [67,35], free 1 [67,35], free 1
11 4.33182764053345 [64,16], free 1 [64,16], free 1
6 2.36758041381836 [57,43], free 1 [57,43], free 1
21 8.29170298576355 [75,25], free 1 [75,25], free 1
8 3.04467010498047 [87,3], free 1 [87,3], free 1
12 4.75475311279297 [53,32], free 1 [53,32], free 1
18 6.79998350143433 [73,15], free 1 [73,15], free 1
14 5.28186798095703 [82,24], free 1 [82,24], free 1
18 6.70674300193787 [125,4], free 1 [125,4], free 1
6 1.72436904907227 [128,2], free 1 [128,2], free 1
8 2.29448914527893 [47,15], free 1 [47,15], free 1
12 5.10197925567627 [64,11], free 1 [64,11], free 1
10 4.32110166549683 [44,12], free 1 [44,12], free 1
8 3.19856953620911 [14,43], free 1 [14,43], free 1
18 7.06702852249146 [19,8], free 1 [19,8], free 1
13 3.76297831535339 [32,35], free 1 [32,35], free 1
15 6.98525142669678 [109,29], free 1 [109,29], free 1
14 5.75518846511841 [25,10], free 1 [25,10], free 1
15 5.87153196334839 [1,33], free 1 [1,33], free 1
8 3.13568234443665 [55,51], free 1 [55,51], free 1
6 2.33118343353271 [1,31], free 1 [1,31], free 1
16 5.87343907356262 [139,1], free 1 [139,1], free 1
5 1.85741949081421 [139,35], free 1 [139,35], free 1
13 5.24939942359924 [57,19], free 1 [57,19], free 1
3 1.24051022529602 [141,39], free 1 [141,39], free 1
11 4.33164024353027 [71,29], free 1 [71,29], free 1
18 7.04837417602539 [69,39], free 1 [69,39], free 1
6 2.46202278137207 [99,19], free 1 [99,19], free 1
8 3.39727473258972 [89,27], free 1 [89,27], free 1
9 3.31987142562866 [117,51], free 1 [117,51], free 1
11 2.39237642288208 [15,47], free 1 [15,47], free 1
4 0.881093502044678 [51,4], free 1 [51,4], free 1
15 3.29633450508118 [69,45], free 1 [69,45], free 1
56 19.5781819820404 [149,49], free 1 [149,49], free 1
4 1.57747077941895 [104,28], free 1 [104,28], free 1
4 1.58851552009583 [151,5], free 1 [151,5], free 1
6 2.34250235557556 [147,38], free 1 [147,38], free 1
5 1.98618412017822 [122,9], free 1 [122,9], free 1
15 5.25888395309448 [128,25], free 1 [128,25], free 1
22 5.25803160667419 [28,7], free 1 [28,7], free 1
21 5.13715982437134 [137,9], free 1 [137,9], free 1
13 4.77909183502197 [41,7], free 1 [41,7], free 1
17 6.67065572738647 [105,47], free 1 [105,47], free 1
14 5.4288444519043 [42,12], free 1 [42,12], free 1
6 2.3225359916687 [41,29], free 1 [41,29], free 1
10 3.33533763885498 [131,35], free 1 [131,35], free 1
4 0.900977373123169 [91,23], free 1 [91,23], free 1
15 4.80083870887756 [17,51], free 1 [17,51], free 1
15 5.99793887138367 [22,26], free 1 [22,26], free 1
18 4.82999706268311 [25,25], free 1 [25,25], free 1
6 2.45836663246155 [59,46], free 1 [59,46], free 1
4 0.896184921264648 [144,26], free 1 [144,26], free 1
6 2.22058916091919 [82,30], free 1 [82,30], free 1
12 4.57569575309753 [153,37], free 1 [153,37], free 1
20 8.18129992485046 [1,53], free 1 [1,53], free 1
15 5.48927354812622 [15,17], free 1 [15,17], free 1
9 3.57657599449158 [20,45], free 1 [20,45], free 1
7 2.55824303627014 [145,7], free 1 [145,7], free 1
10 3.95640802383423 [5,13], free 1 [5,13], free 1
10 5.04238128662109 [51,46], free 1 [51,46], free 1
8 2.05310416221619 [13,14], free 1 [13,14], free 1
25 6.44495344161987 [57,14], free 1 [57,14], free 1
21 8.54095315933228 [63,11], free 1 [63,11], free 1
8 3.24843168258667 [55,10], free 1 [55,10], free 1
6 2.35975694656372 [57,45], free 1 [57,45], free 1
39 15.9880108833313 [153,41], free 1 [153,41], free 1
5 2.00168776512146 [69,47], free 1 [69,47], free 1
8 3.16822528839111 [83,35], free 1 [83,35], free 1
15 3.58969640731812 [43,49], free 1 [43,49], free 1
9 2.38525199890137 [62,47], free 1 [62,47], free 1
9 2.1946234703064 [146,52], free 1 [146,52], free 1
5 1.34497022628784 [70,44], free 1 [70,44], free 1
20 8.45856142044067 [71,1], free 1 [71,1], free 1
15 7.04510021209717 [105,35], free 1 [105,35], free 1
22 9.93854093551636 [123,21], free 1 [123,21], free 1
27 9.79529929161072 [105,49], free 1 [105,49], free 1
33 9.73608732223511 [23,45], free 1 [23,45], free 1
6 2.54065108299255 [13,29], free 1 [13,29], free 1
9 3.86055040359497 [140,37], free 1 [140,37], free 1
4 1.61175346374512 [101,17], free 1 [101,17], free 1
9 3.7033052444458 [83,42], free 1 [83,42], free 1
16 6.4817967414856 [144,12], free 1 [144,12], free 1
13 3.93376135826111 [53,16], free 1 [53,16], free 1
6 2.55050301551819 [109,47], free 1 [109,47], free 1
11 4.34283781051636 [99,20], free 1 [99,20], free 1
18 7.13878035545349 [138,45], free 1 [138,45], free 1
10 3.94455480575562 [22,27], free 1 [22,27], free 1
63 23.6563200950623 [65,33], free 1 [65,33], free 1
8 3.01118278503418 [116,37], free 1 [116,37], free 1
31 12.1653954982758 [25,45], free 1 [25,45], free 1
5 2.06945252418518 [75,3], free 1 [75,3], free 1
36 14.2488529682159 [92,4], free 1 [92,4], free 1
13 5.1734664440155 [6,31], free 1 [6,31], free 1
144 54.7265286445618 [148,51], free 1 [148,51], free 1
7 2.8174159526825 [15,4], free 1 [15,4], free 1
10 4.00592350959778 [55,49], free 1 [55,49], free 1
3 1.18148374557495 [65,31], free 1 [65,31], free 1
10 3.80577850341797 [1,13], free 1 [1,13], free 1
15 6.13321042060852 [91,47], free 1 [91,47], free 1
10 4.04976987838745 [64,9], free 1 [64,9], free 1
4 1.60840535163879 [39,25], free 1 [39,25], free 1
9 3.82728004455566 [148,45], free 1 [148,45], free 1
25 9.16801118850708 [60,35], free 1 [60,35], free 1
9 3.59886240959167 [115,23], free 1 [115,23], free 1
26 10.9244103431702 [34,33], free 1 [34,33], free 1
6 2.34833836555481 [31,37], free 1 [31,37], free 1
8 3.11385822296143 [25,2], free 1 [25,2], free 1
13 5.25703263282776 [85,50], free 1 [85,50], free 1
30 11.7221608161926 [72,53], free 1 [72,53], free 1
6 2.45933747291565 [56,41], free 1 [56,41], free 1
6 2.38451075553894 [19,12], free 1 [19,12], free 1
12 4.86589193344116 [39,23], free 1 [39,23], free 1
7 2.7389280796051 [113,17], free 1 [113,17], free 1
9 3.49729084968567 [150,46], free 1 [150,46], free 1
11 4.29788446426392 [150,36], free 1 [150,36], free 1
6 2.33036756515503 [19,7], free 1 [19,7], free 1
18 6.66365838050842 [105,49], free 1 [105,49], free 1
21 8.72873330116272 [99,45], free 1 [99,45], free 1
6 2.35889744758606 [49,7], free 1 [49,7], free 1
4 1.8099513053894 [19,9], free 1 [19,9], free 1
4 0.944407224655151 [137,23], free 1 [137,23], free 1
17 6.38216710090637 [145,5], free 1 [145,5], free 1
20 8.07066512107849 [12,27], free 1 [12,27], free 1
6 2.33275675773621 [148,6], free 1 [148,6], free 1
17 4.64475250244141 [115,29], free 1 [115,29], free 1
17 4.20136904716492 [47,20], free 1 [47,20], free 1
10 3.95814514160156 [61,27], free 1 [61,27], free 1
8 2.41466951370239 [63,43], free 1 [63,43], free 1
15 4.2942168712616 [88,6], free 1 [88,6], free 1
7 2.87115812301636 [67,39], free 1 [67,39], free 1
8 3.36254477500916 [55,48], free 1 [55,48], free 1
12 4.85813069343567 [77,7], free 1 [77,7], free 1
24 9.92511916160584 [141,41], free 1 [141,41], free 1
13 3.7296142578125 [13,19], free 1 [13,19], free 1
9 3.40529036521912 [53,21], free 1 [53,21], free 1
15 6.19979858398438 [133,9], free 1 [133,9], free 1
8 2.87211751937866 [26,24], free 1 [26,24], free 1
4 1.62515783309937 [28,7], free 1 [28,7], free 1
4 1.6184515953064 [76,6], free 1 [76,6], free 1
9 3.78077292442322 [149,15], free 1 [149,15], free 1
8 3.26292586326599 [138,5], free 1 [138,5], free 1
4 1.5338077545166 [129,29], free 1 [129,29], free 1
22 8.41870379447937 [133,5], free 1 [133,5], free 1
13 5.49133706092835 [59,5], free 1 [59,5], free 1
11 4.76172471046448 [104,7], free 1 [104,7], free 1
7 2.73182559013367 [93,16], free 1 [93,16], free 1
15 6.31860208511353 [13,9], free 1 [13,9], free 1
14 5.85208821296692 [99,47], free 1 [99,47], free 1
8 3.14206337928772 [63,39], free 1 [63,39], free 1
33 13.7053546905518 [123,26], free 1 [123,26], free 1
7 2.88817477226257 [9,20], free 1 [9,20], free 1
11 4.35019612312317 [117,15], free 1 [117,15], free 1
12 4.11023998260498 [35,5], free 1 [35,5], free 1
19 7.50988411903381 [120,27], free 1 [120,27], free 1
13 3.34527134895325 [8,47], free 1 [8,47], free 1
15 3.17411661148071 [48,20], free 1 [48,20], free 1
10 2.18195843696594 [17,10], free 1 [17,10], free 1
2 0.556102991104126 [101,3], free 1 [101,3], free 1
15 3.59039211273193 [96,21], free 1 [96,21], free 1
6 2.56094002723694 [12,40], free 1 [12,40], free 1
15 3.59263944625854 [109,30], free 1 [109,30], free 1
8 1.96901845932007 [109,5], free 1 [109,5], free 1
13 5.04891681671143 [9,43], free 1 [9,43], free 1
10 2.26047921180725 [19,23], free 1 [19,23], free 1
8 1.75244045257568 [116,20], free 1 [116,20], free 1
4 0.872565269470215 [45,12], free 1 [45,12], free 1
17 3.63881826400757 [21,3], free 1 [21,3], free 1
23 5.22957110404968 [124,17], free 1 [124,17], free 1
13 3.00138664245605 [39,25], free 1 [39,25], free 1
5 1.07239603996277 [133,47], free 1 [133,47], free 1
10 2.12057256698608 [9,31], free 1 [9,31], free 1
12 2.5398542881012 [22,21], free 1 [22,21], free 1
7 1.81897878646851 [23,27], free 1 [23,27], free 1
14 3.07342886924744 [99,29], free 1 [99,29], free 1
21 4.45023488998413 [83,11], free 1 [83,11], free 1
11 2.36213898658752 [117,7], free 1 [117,7], free 1
15 3.19694638252258 [61,19], free 1 [61,19], free 1
17 4.5876317024231 [17,45], free 1 [17,45], free 1
9 3.24793577194214 [49,47], free 1 [49,47], free 1
6 2.18279552459717 [130,7], free 1 [130,7], free 1
29 11.5174896717072 [65,3], free 1 [65,3], free 1
5 1.96218657493591 [115,50], free 1 [115,50], free 1
19 7.43822479248047 [30,22], free 1 [30,22], free 1
9 3.59420418739319 [139,47], free 1 [139,47], free 1
11 4.35259914398193 [71,31], free 1 [71,31], free 1
13 5.12682342529297 [112,1], free 1 [112,1], free 1
5 2.08642911911011 [151,10], free 1 [151,10], free 1
13 5.14369010925293 [87,38], free 1 [87,38], free 1
10 3.97930264472961 [120,21], free 1 [120,21], free 1
5 1.9911687374115 [51,43], free 1 [51,43], free 1
8 3.31814861297607 [99,1], free 1 [99,1], free 1
14 6.15664482116699 [62,47], free 1 [62,47], free 1
13 4.50759792327881 [53,27], free 1 [53,27], free 1
17 6.76789879798889 [118,29], free 1 [118,29], free 1
4 1.58629369735718 [45,1], free 1 [45,1], free 1
6 2.22285413742065 [139,51], free 1 [139,51], free 1
11 5.7655942440033 [78,25], free 1 [78,25], free 1
6 2.48564672470093 [44,34], free 1 [44,34], free 1
9 4.00883221626282 [43,12], free 1 [43,12], free 1
10 4.27095818519592 [76,41], free 1 [76,41], free 1
30 12.020575761795 [32,9], free 1 [32,9], free 1
4 1.42906522750855 [67,13], free 1 [67,13], free 1
11 4.35016369819641 [91,31], free 1 [91,31], free 1
34 13.4898862838745 [51,47], free 1 [51,47], free 1
6 2.35283708572388 [94,36], free 1 [94,36], free 1
22 6.42965602874756 [12,11], free 1 [12,11], free 1
5 1.08030366897583 [149,11], free 1 [149,11], free 1
7 1.50062274932861 [31,15], free 1 [31,15], free 1
16 4.19590187072754 [11,3], free 1 [11,3], free 1
10 2.8785834312439 [105,29], free 1 [105,29], free 1
8 3.27651786804199 [136,21], free 1 [136,21], free 1
19 6.65343022346497 [84,42], free 1 [84,42], free 1
       
FINISH       
Iterations 769      
Map size (width height): 155 55
Mean of steps: 12.8738621586476      
Mean of time per iteration: 3.56364222992846      
Median of steps: 10      
Median of time per iteration: 2.7389280796051      
Total elapsed time: 2740.44087481499      
